"name","address","cuisine","cost","url","address_geo","lon","lat","neighborhood","political","snippet","ckkr","date","popup"
"Nabaya","860 Melrose Avenue, Melrose","African","$$","https://www.nytimes.com/2016/06/01/dining/hungry-city-nabaya-restaurant-bronx.html","860 Melrose Avenue, Melrose, New York, NY",-73.9138683,40.8237224,"West Bronx","Bronx","The look is demure, but the food has fervor.","Hungry City",2016-06-01,"<a href=""https://www.nytimes.com/2016/06/01/dining/hungry-city-nabaya-restaurant-bronx.html"" target=""_blank"">Nabaya</a><br><strong>Cuisine: </strong>African<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2016-06-01<br><strong>Address: </strong>860 Melrose Avenue, Melrose<br>The look is demure, but the food has fervor."
"King of Falafel & Shawarma","30-15 Broadway, Astoria","Middle Eastern","$$","https://www.nytimes.com/2016/05/25/dining/king-of-falafel-astoria-hungry-city.html","30-15 Broadway, Astoria, New York, NY",-73.9255324,40.7621873,"Astoria","Queens","A popular street cart has spawned a new restaurant in Astoria, Queens.","Hungry City",2016-05-25,"<a href=""https://www.nytimes.com/2016/05/25/dining/king-of-falafel-astoria-hungry-city.html"" target=""_blank"">King of Falafel & Shawarma</a><br><strong>Cuisine: </strong>Middle Eastern<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2016-05-25<br><strong>Address: </strong>30-15 Broadway, Astoria<br>A popular street cart has spawned a new restaurant in Astoria, Queens."
"Taiwan Bear House","11 Pell Street, Chinatown","Asian","$","https://www.nytimes.com/2016/05/18/dining/taiwan-bear-house-hungry-city.html","11 Pell Street, Chinatown, New York, NY",-73.9978094,40.7147104,"Lower Manhattan","Manhattan","A Chinatown restaurant serves the bento-style meals sold on railways in Taiwan.","Hungry City",2016-05-18,"<a href=""https://www.nytimes.com/2016/05/18/dining/taiwan-bear-house-hungry-city.html"" target=""_blank"">Taiwan Bear House</a><br><strong>Cuisine: </strong>Asian<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2016-05-18<br><strong>Address: </strong>11 Pell Street, Chinatown<br>A Chinatown restaurant serves the bento-style meals sold on railways in Taiwan."
"Angela’s","417 Nostrand Avenue, Bedford-Stuyvesant","Caribbean","$$","https://www.nytimes.com/2016/05/11/dining/angelas-caribbean-bed-stuy-hungry-city.html","417 Nostrand Avenue, Bedford-Stuyvesant, New York, NY",-73.9500914,40.6833768,"Bedford-Stuyvesant","Brooklyn","A Bedford-Stuyvesant restaurant is revived by its Guyanese-born chef.","Hungry City",2016-05-11,"<a href=""https://www.nytimes.com/2016/05/11/dining/angelas-caribbean-bed-stuy-hungry-city.html"" target=""_blank"">Angela’s</a><br><strong>Cuisine: </strong>Caribbean<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2016-05-11<br><strong>Address: </strong>417 Nostrand Avenue, Bedford-Stuyvesant<br>A Bedford-Stuyvesant restaurant is revived by its Guyanese-born chef."
"Anton’s Dumplings","Northeast corner of West Third Street and Avenue of the Americas, West Village","Russian","$","https://www.nytimes.com/2016/05/04/dining/antons-dumplings-babushka-cafe-greenwich-village.html","Northeast corner of West Third Street and Avenue of the Americas, West Village, New York, NY",-74.0014265,40.7310719,"Lower Manhattan","Manhattan","Anton’s Dumplings and Babushka Cafe fill their specialties with care and tradition.","Hungry City",2016-05-04,"<a href=""https://www.nytimes.com/2016/05/04/dining/antons-dumplings-babushka-cafe-greenwich-village.html"" target=""_blank"">Anton’s Dumplings</a><br><strong>Cuisine: </strong>Russian<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2016-05-04<br><strong>Address: </strong>Northeast corner of West Third Street and Avenue of the Americas, West Village<br>Anton’s Dumplings and Babushka Cafe fill their specialties with care and tradition."
"El Molcajete","1506-08 Westchester Avenue, Soundview","Mexican","$$","https://www.nytimes.com/2016/04/27/dining/hungry-city-el-molcajete-restaurant-bronx.html","1506-08 Westchester Avenue, Soundview, New York, NY",-73.8796477,40.8283148,"East Bronx","Bronx","This restaurant in Soundview, the Bronx, excels at succulent meats.","Hungry City",2016-04-27,"<a href=""https://www.nytimes.com/2016/04/27/dining/hungry-city-el-molcajete-restaurant-bronx.html"" target=""_blank"">El Molcajete</a><br><strong>Cuisine: </strong>Mexican<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2016-04-27<br><strong>Address: </strong>1506-08 Westchester Avenue, Soundview<br>This restaurant in Soundview, the Bronx, excels at succulent meats."
"Bite of Hong Kong","81 Chrystie Street, Chinatown","Chinese","$$","https://www.nytimes.com/2016/04/20/dining/hungry-city-bite-of-hong-kong-chinatown.html","81 Chrystie Street, Chinatown, New York, NY",-73.9944284,40.7173928,"Lower Manhattan","Manhattan","The vast menu at a Cantonese restaurant in Chinatown rewards careful study and repeat visits.","Hungry City",2016-04-20,"<a href=""https://www.nytimes.com/2016/04/20/dining/hungry-city-bite-of-hong-kong-chinatown.html"" target=""_blank"">Bite of Hong Kong</a><br><strong>Cuisine: </strong>Chinese<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2016-04-20<br><strong>Address: </strong>81 Chrystie Street, Chinatown<br>The vast menu at a Cantonese restaurant in Chinatown rewards careful study and repeat visits."
"BK Jani","276 Knickerbocker Avenue, Bushwick","Pakistani","$$","https://www.nytimes.com/2016/04/13/dining/bk-jani-pakistani-restaurant-brooklyn.html","276 Knickerbocker Avenue, Bushwick, New York, NY",-73.9243514,40.7019814,"Bushwick","Brooklyn","Art and diners’ recommendations fill the walls of this small Pakistani barbecue restaurant in Brooklyn.","Hungry City",2016-04-13,"<a href=""https://www.nytimes.com/2016/04/13/dining/bk-jani-pakistani-restaurant-brooklyn.html"" target=""_blank"">BK Jani</a><br><strong>Cuisine: </strong>Pakistani<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2016-04-13<br><strong>Address: </strong>276 Knickerbocker Avenue, Bushwick<br>Art and diners’ recommendations fill the walls of this small Pakistani barbecue restaurant in Brooklyn."
"Angkor Cambodian Bistro","408 East 64th Street, Upper East Side","Southeast Asian","$$","https://www.nytimes.com/2016/03/23/dining/hungry-city-angkor-cambodian-bistro-upper-east-side.html","408 East 64th Street, Upper East Side, New York, NY",-73.9591955,40.762308,"Upper East Side","Manhattan","The Upper East Side restaurant is the third for a former refugee.","Hungry City",2016-03-23,"<a href=""https://www.nytimes.com/2016/03/23/dining/hungry-city-angkor-cambodian-bistro-upper-east-side.html"" target=""_blank"">Angkor Cambodian Bistro</a><br><strong>Cuisine: </strong>Southeast Asian<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2016-03-23<br><strong>Address: </strong>408 East 64th Street, Upper East Side<br>The Upper East Side restaurant is the third for a former refugee."
"Yaso Tangbao","148 Lawrence Street, Downtown Brooklyn","Chinese","$","https://www.nytimes.com/2016/03/09/dining/hungry-city-yaso-tangbao-brooklyn.html","148 Lawrence Street, Downtown Brooklyn, New York, NY",-73.986454,40.691733,"Downtown Brooklyn","Brooklyn","A simple storefront in Downtown Brooklyn specializes in Chinese soup dumplings and nostalgia.","Hungry City",2016-03-09,"<a href=""https://www.nytimes.com/2016/03/09/dining/hungry-city-yaso-tangbao-brooklyn.html"" target=""_blank"">Yaso Tangbao</a><br><strong>Cuisine: </strong>Chinese<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2016-03-09<br><strong>Address: </strong>148 Lawrence Street, Downtown Brooklyn<br>A simple storefront in Downtown Brooklyn specializes in Chinese soup dumplings and nostalgia."
"Leche y Miel Restaurant","5761 Broadway, Kingsbridge","Caribbean, Latin","$$","https://www.nytimes.com/2016/03/02/dining/hungry-city-leche-y-miel-restaurant-the-bronx.html","5761 Broadway, Kingsbridge, New York, NY",-73.9017588,40.8837214,"West Bronx","Bronx","Pungent island flavors from a couple with roots in the Dominican Republic.","Hungry City",2016-03-02,"<a href=""https://www.nytimes.com/2016/03/02/dining/hungry-city-leche-y-miel-restaurant-the-bronx.html"" target=""_blank"">Leche y Miel Restaurant</a><br><strong>Cuisine: </strong>Caribbean, Latin<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2016-03-02<br><strong>Address: </strong>5761 Broadway, Kingsbridge<br>Pungent island flavors from a couple with roots in the Dominican Republic."
"OatMeals","120 West Third Street, Greenwich Village","American","$","https://www.nytimes.com/2016/02/24/dining/hungry-city-oatmeals-greenwich-village.html","120 West Third Street, Greenwich Village, New York, NY",-74.0005639,40.7303547,"Lower Manhattan","Manhattan","A cafe serves oats inspired by Asian cuisines, candy and Elvis.","Hungry City",2016-02-24,"<a href=""https://www.nytimes.com/2016/02/24/dining/hungry-city-oatmeals-greenwich-village.html"" target=""_blank"">OatMeals</a><br><strong>Cuisine: </strong>American<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2016-02-24<br><strong>Address: </strong>120 West Third Street, Greenwich Village<br>A cafe serves oats inspired by Asian cuisines, candy and Elvis."
"Kichin","297 Broadway, Williamsburg","Korean","$$","https://www.nytimes.com/2016/02/17/dining/hungry-city-kichin-williamsburg-brooklyn.html","297 Broadway, Williamsburg, New York, NY",-73.9579173,40.7085594,"Williamsburg","Brooklyn","The chef Bryan Moon opened the mostly Korean takeout shop under the Marcy Avenue subway stop in November with his older brother Mike.","Hungry City",2016-02-17,"<a href=""https://www.nytimes.com/2016/02/17/dining/hungry-city-kichin-williamsburg-brooklyn.html"" target=""_blank"">Kichin</a><br><strong>Cuisine: </strong>Korean<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2016-02-17<br><strong>Address: </strong>297 Broadway, Williamsburg<br>The chef Bryan Moon opened the mostly Korean takeout shop under the Marcy Avenue subway stop in November with his older brother Mike."
"Sons of Thunder","204 East 38th Street, Murray Hill","American","$$","https://www.nytimes.com/2016/02/10/dining/hungry-city-poke-nyc.html","204 East 38th Street, Murray Hill, New York, NY",-73.9758633,40.7478892,"Midtown","Manhattan","A raw fish salad from Hawaii is finding a home in New York, where it is featured at three restaurants and by a chef dealing it out of a coffee shop that doubles as a karaoke bar.","Hungry City",2016-02-10,"<a href=""https://www.nytimes.com/2016/02/10/dining/hungry-city-poke-nyc.html"" target=""_blank"">Sons of Thunder</a><br><strong>Cuisine: </strong>American<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2016-02-10<br><strong>Address: </strong>204 East 38th Street, Murray Hill<br>A raw fish salad from Hawaii is finding a home in New York, where it is featured at three restaurants and by a chef dealing it out of a coffee shop that doubles as a karaoke bar."
"Pokéworks","63 West 37th Street, Midtown South","American","$$","https://www.nytimes.com/2016/02/10/dining/hungry-city-poke-nyc.html","63 West 37th Street, Midtown South, New York, NY",-73.9859569,40.7516837,"Midtown West","Manhattan","A raw fish salad from Hawaii is finding a home in New York, where it is featured at three restaurants and by a chef dealing it out of a coffee shop that doubles as a karaoke bar.","Hungry City",2016-02-10,"<a href=""https://www.nytimes.com/2016/02/10/dining/hungry-city-poke-nyc.html"" target=""_blank"">Pokéworks</a><br><strong>Cuisine: </strong>American<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2016-02-10<br><strong>Address: </strong>63 West 37th Street, Midtown South<br>A raw fish salad from Hawaii is finding a home in New York, where it is featured at three restaurants and by a chef dealing it out of a coffee shop that doubles as a karaoke bar."
"Wisefish Poké","263 West 19th Street, Chelsea","American","$$","https://www.nytimes.com/2016/02/10/dining/hungry-city-poke-nyc.html","263 West 19th Street, Chelsea, New York, NY",-73.9996916,40.7427786,"Midtown","Manhattan","A raw fish salad from Hawaii is finding a home in New York, where it is featured at three restaurants and by a chef dealing it out of a coffee shop that doubles as a karaoke bar.","Hungry City",2016-02-10,"<a href=""https://www.nytimes.com/2016/02/10/dining/hungry-city-poke-nyc.html"" target=""_blank"">Wisefish Poké</a><br><strong>Cuisine: </strong>American<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2016-02-10<br><strong>Address: </strong>263 West 19th Street, Chelsea<br>A raw fish salad from Hawaii is finding a home in New York, where it is featured at three restaurants and by a chef dealing it out of a coffee shop that doubles as a karaoke bar."
"East Coast Poké","186 West 4th Street, West Village","American","$$","https://www.nytimes.com/2016/02/10/dining/hungry-city-poke-nyc.html","186 West 4th Street, West Village, New York, NY",-74.0021482,40.7325738,"Lower Manhattan","Manhattan","A raw fish salad from Hawaii is finding a home in New York, where it is featured at three restaurants and by a chef dealing it out of a coffee shop that doubles as a karaoke bar.","Hungry City",2016-02-10,"<a href=""https://www.nytimes.com/2016/02/10/dining/hungry-city-poke-nyc.html"" target=""_blank"">East Coast Poké</a><br><strong>Cuisine: </strong>American<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2016-02-10<br><strong>Address: </strong>186 West 4th Street, West Village<br>A raw fish salad from Hawaii is finding a home in New York, where it is featured at three restaurants and by a chef dealing it out of a coffee shop that doubles as a karaoke bar."
"Africa Kine","2267 Seventh Avenue, Harlem","African","$$","https://www.nytimes.com/2016/02/03/dining/hungry-city-africa-kine-harlem.html","2267 Seventh Avenue, Harlem, New York, NY",-73.9442099,40.8141898,"Upper Manhattan","Manhattan","The Senegalese restaurant has had three homes in 20 years. It reopened last September in a small space, offering stews by day and meats by night.","Hungry City",2016-02-03,"<a href=""https://www.nytimes.com/2016/02/03/dining/hungry-city-africa-kine-harlem.html"" target=""_blank"">Africa Kine</a><br><strong>Cuisine: </strong>African<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2016-02-03<br><strong>Address: </strong>2267 Seventh Avenue, Harlem<br>The Senegalese restaurant has had three homes in 20 years. It reopened last September in a small space, offering stews by day and meats by night."
"Pravue Cafe and Albanian Grill","70-02 Fresh Pond Road, Ridgewood","Other","$$","https://www.nytimes.com/2016/01/27/dining/hungry-city-pravue-cafe-and-albanian-grill-ridgewood-queens.html","70-02 Fresh Pond Road, Ridgewood, New York, NY",-73.9002886,40.7117655,"Ridgewood","Queens","Family recipes share the menu with dishes that lean to the West.","Hungry City",2016-01-27,"<a href=""https://www.nytimes.com/2016/01/27/dining/hungry-city-pravue-cafe-and-albanian-grill-ridgewood-queens.html"" target=""_blank"">Pravue Cafe and Albanian Grill</a><br><strong>Cuisine: </strong>Other<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2016-01-27<br><strong>Address: </strong>70-02 Fresh Pond Road, Ridgewood<br>Family recipes share the menu with dishes that lean to the West."
"Taste of Samarkand","62-16 Woodhaven Boulevard, Middle Village","Other","$$","https://www.nytimes.com/2016/01/20/dining/hungry-city-taste-of-samarkand-uzbek-restaurant-queens.html","62-16 Woodhaven Boulevard, Middle Village, New York, NY",-73.8708791,40.7264725,"Middle Village","Queens","The kosher Uzbek restaurant, which opened last August, upholds Uzbek food traditions.","Hungry City",2016-01-20,"<a href=""https://www.nytimes.com/2016/01/20/dining/hungry-city-taste-of-samarkand-uzbek-restaurant-queens.html"" target=""_blank"">Taste of Samarkand</a><br><strong>Cuisine: </strong>Other<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2016-01-20<br><strong>Address: </strong>62-16 Woodhaven Boulevard, Middle Village<br>The kosher Uzbek restaurant, which opened last August, upholds Uzbek food traditions."
